timestamp,ev_user_id,device_id,role,location,geo_coordinates,charger_id,session_duration,power_usage,behavior_context,risk_score,access_granted
2025-07-10T01:59:31.466766,attacker_7276,spoofed_device,fleet,foreign,"53.24984,-1.12040",CHG-026,9.5,2.01,anomalous,0.9,False
2025-06-08T03:27:31.003529,evuser_060,a0:77:b0:5a:74:fc,fleet,manchester,"53.29743,-1.81631",CHG-054,102.33,29.17,normal,0.0,True
2025-05-28T06:10:31.454595,attacker_6719,spoofed_device,fleet,foreign,"53.43369,-0.98345",CHG-064,18.33,2.26,anomalous,0.9,False
2025-05-25T17:10:31.410170,attacker_4168,unknown_device,fleet,foreign,"52.46185,-1.52929",CHG-052,6.14,7.67,anomalous,0.9,False
2025-07-23T13:29:31.545202,attacker_11402,unknown_device,user,foreign,"53.45124,-2.01933",CHG-005,17.0,7.63,anomalous,0.9,False
2025-05-30T18:51:31.558290,attacker_12431,unknown_device,fleet,foreign,"53.18510,-1.53357",CHG-096,8.23,3.24,anomalous,0.9,False
2025-06-22T09:25:31.542042,attacker_11172,spoofed_device,admin,foreign,"53.03056,-0.36319",CHG-095,16.73,6.47,anomalous,0.9,False
2025-07-08T13:28:31.206928,evuser_075,bb:10:53:9f:ad:e2,fleet,london,"52.63396,-1.59344",CHG-094,109.39,46.22,normal,0.0,True
2025-06-18T08:53:31.546235,attacker_11494,spoofed_device,admin,foreign,"51.62348,0.03607",CHG-001,6.02,2.84,anomalous,0.9,False
2025-07-23T02:11:31.516375,attacker_9709,spoofed_device,fleet,foreign,"52.92134,-1.45134",CHG-081,10.45,9.56,anomalous,0.9,False
2025-06-29T21:58:31.386441,attacker_2359,unknown_device,fleet,foreign,"53.10168,-1.75024",CHG-023,6.96,7.92,anomalous,0.9,False
2025-06-05T06:20:30.843807,evuser_079,9d:3e:62:a8:3c:83,admin,manchester,"52.40127,-1.63521",CHG-039,116.51,36.7,normal,0.0,True
2025-07-20T22:23:31.084204,evuser_042,be:98:8c:5e:fa:83,user,birmingham,"52.54427,-0.85694",CHG-091,103.73,4.55,normal,0.0,True
2025-07-14T14:26:30.949638,evuser_093,a3:55:a1:ee:1b:cd,admin,london,"52.78513,-0.02282",CHG-053,44.19,34.55,normal,0.0,True
2025-06-22T21:53:31.412259,attacker_4381,spoofed_device,user,foreign,"51.32977,-1.16053",CHG-046,18.97,8.19,anomalous,0.9,False
2025-07-29T10:45:30.863527,evuser_098,e1:e5:63:7c:49:d1,user,birmingham,"52.60132,-0.75992",CHG-068,77.64,14.96,normal,0.0,True
2025-06-15T21:23:31.519105,attacker_9838,spoofed_device,fleet,foreign,"53.13662,-1.55421",CHG-012,3.89,4.84,anomalous,0.9,False
2025-06-15T05:13:31.474098,attacker_7648,spoofed_device,user,foreign,"52.67597,-0.43197",CHG-020,1.4,3.99,anomalous,0.9,False
2025-07-05T18:16:31.506760,attacker_9292,spoofed_device,fleet,foreign,"53.27815,-1.73199",CHG-065,9.7,2.26,anomalous,0.9,False
2025-06-11T19:25:31.202704,evuser_020,ef:79:e8:7b:45:f3,user,birmingham,"52.95742,-0.32151",CHG-030,20.23,42.76,normal,0.0,True
2025-06-29T14:17:30.966538,evuser_090,be:a9:a4:7f:4d:f7,admin,manchester,"52.65601,-1.03473",CHG-036,92.59,29.57,normal,0.0,True
2025-05-26T08:57:31.389101,attacker_2612,unknown_device,user,foreign,"53.12234,-2.13927",CHG-050,14.02,6.34,anomalous,0.9,False
2025-06-03T02:35:31.465259,attacker_7243,unknown_device,user,foreign,"51.69870,-0.68056",CHG-004,16.08,4.71,anomalous,0.9,False
2025-06-25T19:28:30.982345,evuser_016,3f:df:fa:83:72:eb,fleet,manchester,"52.77132,-1.25936",CHG-011,110.15,46.69,normal,0.0,True
2025-07-19T04:00:31.252926,evuser_053,0f:db:91:c2:15:a7,admin,manchester,"52.67030,0.15989",CHG-012,32.67,14.15,normal,0.2,True
2025-06-03T22:01:30.778386,evuser_093,95:97:de:20:83:4f,admin,london,"53.11822,-1.92675",CHG-095,49.39,38.89,normal,0.2,True
2025-07-25T07:36:30.813085,evuser_016,ca:6c:5c:9c:9d:cb,admin,london,"52.00943,-0.44067",CHG-045,12.93,48.16,normal,0.0,True
2025-05-28T21:54:31.413319,attacker_4443,spoofed_device,user,foreign,"53.30495,-0.68020",CHG-088,14.55,0.66,anomalous,0.9,False
2025-06-17T00:13:31.548317,attacker_11670,unknown_device,fleet,foreign,"52.55133,-1.29764",CHG-007,18.39,7.01,anomalous,0.9,False
2025-07-04T13:35:31.183905,evuser_047,f8:1c:0f:b4:30:4f,fleet,london,"52.61495,-1.10393",CHG-082,86.62,24.39,normal,0.0,True
2025-06-22T12:57:31.379433,attacker_1759,spoofed_device,fleet,foreign,"52.86061,-1.85105",CHG-002,17.84,6.71,anomalous,0.9,False
2025-07-14T02:24:31.234772,evuser_075,2e:96:fd:3b:61:88,user,birmingham,"52.98922,-1.11847",CHG-074,79.09,28.08,normal,0.0,True
2025-06-29T09:20:31.147213,evuser_050,b8:86:06:31:fe:c2,user,birmingham,"51.32249,-0.99579",CHG-028,92.6,13.18,normal,0.0,True
2025-06-02T08:01:31.170390,evuser_006,05:26:d4:21:94:73,user,london,"52.31551,-1.64221",CHG-089,68.12,10.27,normal,0.2,True
2025-06-26T09:05:31.548317,attacker_11667,spoofed_device,fleet,foreign,"52.76268,-1.81607",CHG-042,1.3,8.61,anomalous,0.9,False
2025-06-22T22:10:31.475665,attacker_7750,spoofed_device,fleet,foreign,"53.31080,-0.92532",CHG-009,19.02,9.08,anomalous,0.9,False
2025-07-27T20:46:31.369748,attacker_883,unknown_device,fleet,foreign,"52.77553,-1.73415",CHG-006,17.84,1.84,anomalous,0.9,False
2025-05-24T14:18:31.199603,evuser_027,af:05:8a:99:f1:0a,user,london,"52.06104,-1.32518",CHG-004,73.79,30.15,normal,0.2,True
2025-07-16T12:09:31.143396,evuser_092,74:95:00:f5:1c:48,fleet,birmingham,"52.81402,-1.47464",CHG-065,80.53,37.71,normal,0.0,True
2025-06-19T18:02:31.067236,evuser_084,4b:73:52:2d:ef:18,fleet,manchester,"52.51326,-1.74765",CHG-099,11.64,16.42,normal,0.2,True
2025-06-16T21:22:31.517482,attacker_9761,unknown_device,fleet,foreign,"52.65432,-1.50985",CHG-047,16.38,2.81,anomalous,0.9,False
2025-06-20T07:55:31.038272,evuser_061,0c:2b:ff:7e:a3:46,admin,manchester,"52.71136,-2.19847",CHG-070,48.52,27.83,normal,0.0,True
2025-07-05T05:49:31.518551,attacker_9812,unknown_device,user,foreign,"53.16874,-0.24745",CHG-093,14.06,6.08,anomalous,0.9,False
2025-06-25T13:38:31.134074,evuser_043,52:1c:11:a0:4a:f9,admin,manchester,"52.44743,-2.12125",CHG-053,53.71,28.64,normal,0.0,True
2025-07-28T15:45:30.813085,evuser_021,dd:a5:9e:ba:b4:2a,user,manchester,"51.38002,-1.16061",CHG-070,24.15,37.48,normal,0.0,True
2025-07-04T13:17:31.245440,evuser_033,9a:95:dd:6c:22:99,user,manchester,"51.90460,-1.62120",CHG-055,114.38,25.45,normal,0.2,True
2025-06-14T02:06:31.386441,attacker_2357,unknown_device,admin,foreign,"52.91300,-2.12965",CHG-052,8.78,4.32,anomalous,0.9,False
2025-07-01T10:48:31.480974,attacker_7838,spoofed_device,fleet,foreign,"52.71783,-1.19413",CHG-027,7.08,0.92,anomalous,0.9,False
2025-07-22T19:43:31.447875,attacker_6407,spoofed_device,user,foreign,"53.39391,-0.72467",CHG-012,14.84,2.71,anomalous,0.9,False
2025-07-13T13:25:31.193396,evuser_047,a6:c8:cc:f2:67:04,fleet,london,"53.15211,-1.50160",CHG-084,106.83,44.98,normal,0.0,True
2025-07-12T10:00:30.971799,evuser_060,7a:49:df:30:a3:44,admin,london,"52.28822,-0.35351",CHG-059,48.65,15.44,normal,0.0,True
2025-06-24T05:28:30.953536,evuser_024,c6:a3:a1:6b:c0:0c,fleet,london,"53.25484,-1.15438",CHG-083,38.14,41.04,normal,0.2,True
2025-07-28T15:12:31.183905,evuser_048,b7:9a:6b:aa:62:bb,fleet,london,"52.54504,-1.29548",CHG-080,114.62,49.09,normal,0.0,True
2025-05-25T20:05:31.369748,attacker_874,unknown_device,user,foreign,"52.08166,-0.80039",CHG-027,3.58,4.32,anomalous,0.9,False
2025-06-26T15:17:31.467772,attacker_7354,unknown_device,fleet,foreign,"52.63700,-1.47638",CHG-047,15.57,1.52,anomalous,0.9,False
2025-06-25T06:31:31.526072,attacker_10137,spoofed_device,fleet,foreign,"52.98757,-1.05520",CHG-042,5.86,1.54,anomalous,0.9,False
2025-06-23T15:57:31.422603,attacker_5138,unknown_device,user,foreign,"51.58310,-0.83345",CHG-003,18.28,3.84,anomalous,0.9,False
2025-07-20T17:58:31.121305,evuser_007,10:e0:ad:c8:0b:d2,admin,london,"51.96103,-1.71165",CHG-059,12.18,5.19,normal,0.0,True
2025-06-23T11:20:31.504676,attacker_9217,unknown_device,admin,foreign,"52.52300,-1.68040",CHG-031,8.49,8.73,anomalous,0.9,False
2025-06-22T17:54:31.558290,attacker_12400,spoofed_device,user,foreign,"53.20378,-2.26368",CHG-062,5.04,3.53,anomalous,0.9,False
2025-07-13T18:10:31.042425,evuser_088,34:3a:cc:74:c9:d7,user,birmingham,"51.36553,-1.05299",CHG-037,18.02,19.58,normal,0.2,True
2025-05-31T09:56:31.123876,evuser_009,a7:96:a2:bb:00:55,admin,manchester,"52.53390,-1.74108",CHG-094,23.4,8.89,normal,0.2,True
2025-07-10T11:21:31.417429,attacker_4764,spoofed_device,fleet,foreign,"53.32551,-1.88484",CHG-082,14.89,2.41,anomalous,0.9,False
2025-05-26T23:23:31.360878,attacker_141,unknown_device,fleet,foreign,"53.01174,-1.27020",CHG-005,18.63,7.21,anomalous,0.9,False
2025-07-05T01:20:31.012456,evuser_008,16:93:ce:06:3b:fd,user,london,"53.41079,-1.88116",CHG-061,14.86,36.57,normal,0.2,True
2025-07-27T00:28:31.488296,attacker_8252,unknown_device,user,foreign,"52.25567,-1.33407",CHG-088,2.26,8.98,anomalous,0.9,False
2025-07-28T20:47:31.402848,attacker_3650,spoofed_device,user,foreign,"52.03718,-1.47360",CHG-041,16.92,0.53,anomalous,0.9,False
2025-06-09T00:41:31.305691,evuser_007,5e:70:19:90:71:81,admin,manchester,"52.91517,-1.94421",CHG-077,9.31,20.64,normal,0.0,True
2025-07-04T11:10:31.412788,attacker_4391,unknown_device,user,foreign,"52.48314,-1.41758",CHG-092,10.6,9.58,anomalous,0.9,False
2025-06-12T21:10:31.416912,attacker_4701,spoofed_device,user,foreign,"52.79995,-0.43759",CHG-083,12.59,4.18,anomalous,0.9,False
2025-06-25T02:28:30.851328,evuser_041,7e:ac:b7:a6:dd:52,fleet,manchester,"52.51191,-1.32477",CHG-097,91.58,39.73,normal,0.0,True
2025-07-16T09:35:31.370833,attacker_1014,spoofed_device,fleet,foreign,"52.54647,-1.36152",CHG-070,13.23,9.16,anomalous,0.9,False
2025-05-24T16:44:31.466766,attacker_7279,spoofed_device,fleet,foreign,"52.41639,-1.53433",CHG-075,4.67,7.82,anomalous,0.9,False
2025-07-07T22:50:31.296258,evuser_042,76:3b:93:bb:2b:0d,fleet,london,"52.44969,-0.97301",CHG-018,77.71,2.16,normal,0.2,True
2025-07-02T00:45:30.950624,evuser_035,fd:0c:fb:d3:6e:df,admin,manchester,"52.55863,-0.19090",CHG-044,107.93,5.92,normal,0.0,True
2025-05-30T07:32:31.362906,attacker_336,unknown_device,fleet,foreign,"52.40713,-1.02808",CHG-051,10.91,4.01,anomalous,0.9,False
2025-06-25T11:51:30.917722,evuser_031,b3:ba:2c:45:ac:2a,user,birmingham,"51.41388,-2.20382",CHG-038,93.12,2.99,normal,0.0,True
2025-07-11T15:59:30.896708,evuser_012,8a:36:6a:37:8d:e6,admin,birmingham,"52.03759,-0.54044",CHG-062,22.81,38.82,normal,0.0,True
2025-07-22T05:51:31.371837,attacker_1112,spoofed_device,fleet,foreign,"52.83610,-1.24460",CHG-031,9.4,7.79,anomalous,0.9,False
2025-07-16T11:27:31.539916,attacker_10998,spoofed_device,user,foreign,"53.37073,-0.34636",CHG-071,6.56,2.69,anomalous,0.9,False
2025-07-28T02:18:31.416912,attacker_4714,unknown_device,admin,foreign,"52.88408,-0.18952",CHG-064,3.81,7.63,anomalous,0.9,False
2025-07-21T18:41:31.412259,attacker_4379,unknown_device,user,foreign,"52.24859,-1.88563",CHG-087,10.49,4.24,anomalous,0.9,False
2025-05-28T19:51:31.530973,attacker_10396,unknown_device,user,foreign,"51.60725,-0.13848",CHG-024,5.7,7.51,anomalous,0.9,False
2025-06-11T11:30:30.985280,evuser_017,d2:76:80:e0:19:5d,admin,london,"52.49570,-1.34437",CHG-059,113.99,10.62,normal,0.0,True
2025-06-06T15:22:30.881963,evuser_004,bc:c3:e3:66:1b:aa,fleet,manchester,"53.36133,-1.78228",CHG-067,84.37,37.59,normal,0.0,True
2025-06-04T13:02:31.544125,attacker_11320,spoofed_device,admin,foreign,"52.97902,-0.52981",CHG-030,9.27,6.15,anomalous,0.9,False
2025-05-31T10:04:31.441875,attacker_6142,spoofed_device,fleet,foreign,"52.66970,-1.24883",CHG-014,12.68,6.79,anomalous,0.9,False
2025-07-31T20:44:30.841029,evuser_089,f7:c1:0c:7c:86:3a,fleet,birmingham,"52.58089,-0.92040",CHG-093,9.38,30.06,normal,0.2,True
2025-07-30T07:28:30.810433,evuser_052,c6:3e:e9:86:41:08,fleet,birmingham,"52.77546,-1.73335",CHG-055,65.75,43.75,normal,0.2,True
2025-05-27T17:11:31.367538,attacker_684,spoofed_device,fleet,foreign,"52.78802,-1.77419",CHG-013,19.34,3.13,anomalous,0.9,False
2025-06-06T09:27:31.490301,attacker_8327,unknown_device,admin,foreign,"52.11864,0.10212",CHG-030,12.63,5.21,anomalous,0.9,False
2025-06-02T08:40:31.430677,attacker_5611,unknown_device,fleet,foreign,"53.49858,-1.31099",CHG-021,14.03,7.89,anomalous,0.9,False
2025-07-26T12:40:31.531500,attacker_10454,unknown_device,fleet,foreign,"52.40014,-1.43683",CHG-090,15.57,9.37,anomalous,0.9,False
2025-06-29T16:06:31.127496,evuser_085,dd:0f:8d:1f:fa:62,fleet,london,"53.23743,-1.20426",CHG-066,26.17,30.86,normal,0.2,True
2025-06-30T09:21:31.440875,attacker_6095,unknown_device,admin,foreign,"51.64107,-0.64763",CHG-066,13.85,1.42,anomalous,0.9,False
2025-06-12T03:33:31.363914,attacker_423,spoofed_device,user,foreign,"52.47784,-1.86003",CHG-071,4.95,9.53,anomalous,0.9,False
2025-05-30T00:57:30.753894,evuser_096,8c:9b:c6:d5:55:eb,fleet,birmingham,"53.24534,-1.72310",CHG-052,28.17,30.96,normal,0.0,True
2025-07-28T11:06:31.289972,evuser_027,de:a8:e3:dd:ba:42,admin,london,"51.75625,-0.54645",CHG-091,26.39,16.14,normal,0.2,True
2025-06-25T22:12:31.129333,evuser_010,83:76:85:9b:24:0c,user,london,"51.49365,-1.41673",CHG-073,16.42,18.97,normal,0.0,True
2025-05-31T18:00:31.129333,evuser_015,21:44:92:bc:29:0b,admin,birmingham,"53.33870,-1.54906",CHG-082,12.99,41.65,normal,0.2,True
2025-06-18T13:09:31.545202,attacker_11414,unknown_device,admin,foreign,"52.41216,-0.41924",CHG-001,2.77,5.58,anomalous,0.9,False
2025-06-16T17:13:31.533624,attacker_10584,spoofed_device,user,foreign,"53.47761,-0.39683",CHG-036,4.48,3.2,anomalous,0.9,False
2025-07-28T22:50:31.475665,attacker_7729,unknown_device,fleet,foreign,"52.43194,-1.78560",CHG-022,9.52,0.76,anomalous,0.9,False
2025-07-12T14:11:31.437875,attacker_5959,unknown_device,user,foreign,"52.92193,-0.05136",CHG-022,7.01,5.01,anomalous,0.9,False
2025-07-21T17:56:31.055620,evuser_083,64:0a:af:ef:65:a7,admin,london,"51.54481,-0.95804",CHG-090,33.18,32.44,normal,0.0,True
2025-07-23T23:48:31.352470,evuser_033,06:4c:12:35:c2:16,user,manchester,"52.76532,-0.00575",CHG-005,112.69,31.92,normal,0.0,True
2025-05-28T06:00:31.483559,attacker_7976,spoofed_device,admin,foreign,"51.68482,-0.13458",CHG-010,3.17,1.35,anomalous,0.9,False
2025-06-03T18:59:31.454595,attacker_6709,spoofed_device,user,foreign,"51.42450,-0.95076",CHG-039,14.68,8.56,anomalous,0.9,False
2025-06-11T12:12:31.436875,attacker_5926,unknown_device,user,foreign,"51.60963,-0.70030",CHG-007,3.1,7.08,anomalous,0.9,False
2025-07-13T06:15:30.771557,evuser_003,59:16:72:53:ba:6b,fleet,birmingham,"53.17926,-0.94894",CHG-024,74.41,14.25,normal,0.0,True
2025-07-21T20:45:31.523468,attacker_9997,spoofed_device,fleet,foreign,"52.60812,-1.77261",CHG-018,7.27,5.4,anomalous,0.9,False
2025-06-08T07:39:31.372846,attacker_1220,spoofed_device,fleet,foreign,"53.11844,-1.14948",CHG-073,16.78,4.19,anomalous,0.9,False
2025-07-16T14:06:31.344994,evuser_041,fd:f7:51:70:ab:0d,user,london,"51.44770,-0.79689",CHG-030,96.77,18.44,normal,0.0,True
2025-06-18T14:25:31.512658,attacker_9541,unknown_device,fleet,foreign,"52.50465,-1.40060",CHG-072,9.2,8.1,anomalous,0.9,False
2025-06-07T22:19:31.130527,evuser_071,2c:e5:65:34:be:15,admin,london,"51.71786,-0.11819",CHG-043,72.91,46.83,normal,0.0,True
2025-07-21T08:56:31.376901,attacker_1533,spoofed_device,fleet,foreign,"52.81898,-1.17306",CHG-023,9.69,5.82,anomalous,0.9,False
2025-07-17T06:35:31.259589,evuser_031,99:9a:dd:05:f4:7c,user,london,"51.37158,-0.28358",CHG-041,78.29,30.34,normal,0.0,True
2025-05-31T00:54:31.454595,attacker_6705,spoofed_device,fleet,foreign,"52.52473,-1.32934",CHG-010,13.12,8.19,anomalous,0.9,False
2025-07-24T18:05:31.511609,attacker_9490,spoofed_device,user,foreign,"52.59013,-2.08162",CHG-005,11.28,7.47,anomalous,0.9,False
2025-05-27T05:02:31.230912,evuser_055,9b:f5:95:2f:e0:14,admin,london,"51.81271,-1.48841",CHG-096,112.67,33.72,normal,0.0,True
2025-07-25T17:11:30.805205,evuser_048,79:c4:b7:37:7a:9b,admin,london,"53.19017,-0.92801",CHG-042,54.97,4.52,normal,0.0,True
2025-07-21T15:36:31.283303,evuser_001,d0:a0:a8:b1:c8:08,admin,manchester,"53.02312,-2.11730",CHG-025,48.54,17.56,normal,0.0,True
2025-05-24T14:48:31.515846,attacker_9689,spoofed_device,admin,foreign,"53.28587,-1.16819",CHG-013,16.84,9.92,anomalous,0.9,False
2025-07-08T20:25:31.329752,evuser_093,64:a7:c9:69:fb:34,user,london,"52.78471,-1.05469",CHG-076,110.71,19.87,normal,0.2,True
2025-05-30T06:13:31.417429,attacker_4745,spoofed_device,fleet,foreign,"53.37449,-1.42992",CHG-001,11.49,0.57,anomalous,0.9,False
2025-07-20T23:44:31.122303,evuser_057,bb:3e:97:f4:0a:68,admin,london,"52.48344,-2.14257",CHG-040,39.72,41.98,normal,0.2,True
2025-07-10T05:41:31.507797,attacker_9333,spoofed_device,user,foreign,"51.65901,-0.42054",CHG-035,1.69,4.92,anomalous,0.9,False
2025-07-25T00:58:31.451387,attacker_6597,spoofed_device,fleet,foreign,"53.36577,-1.30798",CHG-035,15.66,0.88,anomalous,0.9,False
2025-06-10T08:13:31.518551,attacker_9822,unknown_device,fleet,foreign,"52.91341,-1.89900",CHG-020,16.12,7.59,anomalous,0.9,False
2025-05-28T05:24:31.369748,attacker_890,spoofed_device,admin,foreign,"52.50193,-0.14552",CHG-097,7.88,7.41,anomalous,0.9,False
2025-06-15T10:01:31.544125,attacker_11333,unknown_device,admin,foreign,"53.44891,-1.46965",CHG-095,11.58,6.58,anomalous,0.9,False
2025-07-07T01:06:30.798952,evuser_031,14:40:37:1a:b3:69,admin,london,"51.73678,-0.33619",CHG-003,84.94,36.99,normal,0.2,True
2025-06-07T12:30:31.186055,evuser_085,87:3d:8c:ca:56:97,user,london,"52.88012,-0.51166",CHG-080,115.84,16.53,normal,0.0,True
2025-06-23T03:44:30.842107,evuser_062,a2:fd:28:43:10:ce,user,london,"53.30720,-0.17393",CHG-064,110.87,4.55,normal,0.0,True
2025-06-04T06:21:31.525542,attacker_10107,unknown_device,user,foreign,"52.13916,-0.09239",CHG-036,8.48,5.71,anomalous,0.9,False
2025-05-26T01:51:31.360878,attacker_119,spoofed_device,user,foreign,"52.90243,-1.81298",CHG-075,3.08,1.16,anomalous,0.9,False
2025-07-27T22:18:31.261854,evuser_081,bc:d4:82:d7:b6:ee,admin,manchester,"52.02162,-1.85499",CHG-094,114.22,23.87,normal,0.0,True
2025-05-30T13:30:31.102222,evuser_089,d7:87:51:3f:17:96,admin,birmingham,"51.55406,-0.40811",CHG-002,51.33,9.72,normal,0.0,True
2025-07-25T07:32:31.377429,attacker_1550,spoofed_device,admin,foreign,"51.78826,-1.98728",CHG-084,3.79,1.69,anomalous,0.9,False
2025-06-07T13:49:31.492517,attacker_8456,spoofed_device,admin,foreign,"52.10713,-1.07912",CHG-048,3.57,4.56,anomalous,0.9,False
2025-07-19T17:44:31.499739,attacker_8907,unknown_device,admin,foreign,"52.57739,-0.08932",CHG-026,3.5,9.23,anomalous,0.9,False
2025-06-30T07:22:31.363914,attacker_421,spoofed_device,user,foreign,"52.05851,-0.74189",CHG-029,9.36,7.07,anomalous,0.9,False
2025-06-23T01:10:31.156077,evuser_083,96:21:55:b9:b2:84,admin,manchester,"51.47479,-1.35906",CHG-033,68.53,43.35,normal,0.0,True
2025-07-06T09:58:31.080973,evuser_049,ef:20:fe:37:4a:26,user,london,"53.44411,-1.02869",CHG-084,65.0,26.89,normal,0.0,True
2025-06-09T00:30:31.553050,attacker_12024,spoofed_device,admin,foreign,"52.16339,-0.11204",CHG-025,14.93,6.76,anomalous,0.9,False
2025-06-29T06:48:31.504676,attacker_9212,unknown_device,admin,foreign,"51.69162,-1.22690",CHG-008,3.76,3.23,anomalous,0.9,False
2025-06-04T09:51:30.863527,evuser_017,bb:81:7b:54:45:50,user,manchester,"52.80470,-1.14907",CHG-019,115.17,11.91,normal,0.2,True
2025-06-19T08:08:31.548849,attacker_11685,unknown_device,user,foreign,"53.22300,-0.40479",CHG-079,12.08,5.88,anomalous,0.9,False
2025-07-31T11:08:30.971281,evuser_098,31:62:8b:12:97:67,fleet,birmingham,"53.14166,-1.86206",CHG-091,61.01,4.6,normal,0.0,True
2025-07-17T21:58:31.438875,attacker_6006,unknown_device,user,foreign,"51.39133,-1.33973",CHG-087,8.32,6.81,anomalous,0.9,False
2025-06-26T16:20:31.372846,attacker_1199,unknown_device,admin,foreign,"52.84704,-1.28947",CHG-066,3.96,6.04,anomalous,0.9,False
2025-07-20T09:31:31.450387,attacker_6550,spoofed_device,admin,foreign,"52.74406,-1.98352",CHG-074,4.06,0.73,anomalous,0.9,False
2025-06-08T19:18:30.813085,evuser_014,c3:b6:bc:9d:aa:3d,admin,manchester,"52.99868,-0.74551",CHG-055,62.25,13.0,normal,0.0,True
2025-05-27T10:54:31.012456,evuser_036,0e:76:46:b0:b1:eb,fleet,birmingham,"53.24836,-1.72076",CHG-076,29.76,10.49,normal,0.2,True
2025-07-23T21:00:31.247014,evuser_067,3a:7d:e2:98:c8:0a,admin,manchester,"52.26424,0.17517",CHG-080,90.57,20.75,normal,0.0,True
2025-06-16T11:00:31.384051,attacker_2151,spoofed_device,fleet,foreign,"53.45266,-1.59583",CHG-071,6.92,5.17,anomalous,0.9,False
2025-07-26T01:07:31.158506,evuser_055,72:0d:e3:17:a3:34,fleet,manchester,"52.43516,-1.88720",CHG-097,40.98,5.63,normal,0.0,True
2025-07-05T11:27:31.461595,attacker_7029,unknown_device,fleet,foreign,"52.90993,-1.63914",CHG-006,7.85,7.73,anomalous,0.9,False
2025-07-31T10:42:31.361878,attacker_174,spoofed_device,user,foreign,"53.31296,-1.84504",CHG-097,19.64,1.0,anomalous,0.9,False
2025-07-09T21:22:31.178016,evuser_000,b9:8e:d6:1c:e5:4e,admin,london,"53.41961,-1.08539",CHG-080,5.56,23.23,normal,0.0,True
2025-06-02T12:28:31.401800,attacker_3572,unknown_device,user,foreign,"52.43204,-0.67813",CHG-017,10.56,8.1,anomalous,0.9,False
2025-07-29T09:28:31.409127,attacker_4059,spoofed_device,fleet,foreign,"52.52987,-1.13685",CHG-009,13.75,6.51,anomalous,0.9,False
2025-06-17T04:45:31.373837,attacker_1264,spoofed_device,admin,foreign,"52.88673,-1.65581",CHG-072,8.03,5.66,anomalous,0.9,False
2025-07-08T10:42:31.497621,attacker_8742,spoofed_device,fleet,foreign,"53.47020,-1.33384",CHG-062,9.68,2.35,anomalous,0.9,False
2025-06-04T07:54:30.930966,evuser_093,ee:51:e9:30:c9:9f,user,manchester,"53.35962,-1.21676",CHG-048,5.42,34.88,normal,0.0,True
2025-07-24T08:07:30.965029,evuser_085,7c:3e:4e:31:46:0f,user,manchester,"52.50678,0.13218",CHG-054,10.26,27.97,normal,0.0,True
2025-07-30T02:01:31.417429,attacker_4744,spoofed_device,fleet,foreign,"52.59323,-1.42182",CHG-044,13.24,4.56,anomalous,0.9,False
2025-07-24T13:54:30.981805,evuser_067,3f:29:1e:93:62:8c,admin,manchester,"52.48964,-1.80307",CHG-016,48.19,44.38,normal,0.0,True
2025-06-21T04:04:31.131012,evuser_002,87:77:7a:be:93:0e,fleet,london,"53.17945,-1.79224",CHG-027,90.66,19.14,normal,0.2,True
2025-07-07T11:50:31.488296,attacker_8238,unknown_device,admin,foreign,"51.87590,-2.20213",CHG-006,14.42,9.56,anomalous,0.9,False
2025-05-29T23:51:31.554624,attacker_12121,unknown_device,user,foreign,"51.73755,-1.55595",CHG-044,15.68,5.33,anomalous,0.9,False
2025-06-03T08:49:30.885175,evuser_085,a6:8a:68:d2:eb:80,user,london,"51.67239,-1.53072",CHG-079,73.14,12.7,normal,0.0,True
2025-07-21T11:35:30.979801,evuser_090,de:59:38:92:92:a4,fleet,london,"53.10470,-1.13531",CHG-004,68.45,45.49,normal,0.0,True
2025-06-24T05:54:31.055620,evuser_072,c5:b6:e6:e0:6e:92,fleet,london,"53.06461,-1.67513",CHG-056,41.64,16.67,normal,0.0,True
2025-07-16T23:09:31.499215,attacker_8860,unknown_device,user,foreign,"51.61504,-1.83699",CHG-048,13.06,6.08,anomalous,0.9,False
2025-07-03T18:53:31.321459,evuser_008,2c:4f:90:1e:a4:08,admin,london,"52.75739,-0.11860",CHG-006,6.64,30.44,normal,0.2,True
2025-07-02T15:53:31.487560,attacker_8198,spoofed_device,fleet,foreign,"52.43526,-1.19095",CHG-072,8.86,3.67,anomalous,0.9,False
2025-07-10T14:38:31.557248,attacker_12331,spoofed_device,fleet,foreign,"52.73494,-1.23247",CHG-071,5.16,1.35,anomalous,0.9,False
2025-07-31T16:11:31.000587,evuser_012,65:0f:8e:cd:b8:34,user,birmingham,"51.68039,-0.88109",CHG-009,20.22,12.23,normal,0.2,True
2025-07-18T09:06:31.394303,attacker_3051,spoofed_device,admin,foreign,"52.87383,-1.71618",CHG-066,15.24,3.79,anomalous,0.9,False
2025-06-17T02:30:31.102222,evuser_031,19:41:61:2c:9b:9f,admin,london,"52.54225,-2.17024",CHG-086,57.97,14.11,normal,0.0,True
2025-07-07T09:21:31.392796,attacker_2957,spoofed_device,admin,foreign,"52.16355,-1.05982",CHG-033,10.55,4.78,anomalous,0.9,False
2025-07-25T08:33:31.339934,evuser_049,fb:7b:bd:a6:45:2d,user,london,"53.41268,-2.27077",CHG-086,68.67,27.52,normal,0.2,True
